user_id,product_id,quantity,timestamp,age,gender,location,product_name,category,price,brand,day_of_week,time_of_day,weather
773,66,2,2022-10-13 02:43:10.099009900,53,female,Belfast,Product 66,Dairy,6.920846700231725,Brand C,Thursday,evening,rainy
926,66,5,2022-04-22 13:51:06.426642664,20,female,Newcastle,Product 66,Dairy,6.920846700231725,Brand C,Friday,morning,rainy
65,66,4,2022-02-12 08:58:19.549954995,42,female,Sheffield,Product 66,Dairy,6.920846700231725,Brand C,Saturday,afternoon,rainy
998,66,5,2022-10-15 04:31:10.747074708,77,female,Southampton,Product 66,Dairy,6.920846700231725,Brand C,Saturday,evening,sunny
176,66,3,2022-07-10 20:44:34.347434742,48,male,Southampton,Product 66,Dairy,6.920846700231725,Brand C,Sunday,morning,rainy
927,66,5,2022-11-27 06:05:30.513051304,43,male,Cardiff,Product 66,Dairy,6.920846700231725,Brand C,Sunday,afternoon,sunny
339,66,4,2022-03-07 17:00:20.522052205,37,male,Birmingham,Product 66,Dairy,6.920846700231725,Brand C,Monday,morning,sunny
141,66,4,2022-04-24 16:31:32.349234924,26,female,Edinburgh,Product 66,Dairy,6.920846700231725,Brand C,Sunday,evening,rainy
230,66,2,2022-11-15 04:54:04.644464444,57,female,Manchester,Product 66,Dairy,6.920846700231725,Brand C,Tuesday,morning,cloudy
375,66,3,2022-12-22 14:10:41.584158416,47,female,Southampton,Product 66,Dairy,6.920846700231725,Brand C,Thursday,evening,cloudy
162,66,5,2022-11-08 22:37:37.425742572,48,female,Bristol,Product 66,Dairy,6.920846700231725,Brand C,Tuesday,evening,sunny
343,66,3,2022-10-18 23:22:59.297929792,21,male,Belfast,Product 66,Dairy,6.920846700231725,Brand C,Tuesday,evening,sunny
484,66,5,2022-09-23 17:55:04.050405040,80,female,Bristol,Product 66,Dairy,6.920846700231725,Brand C,Friday,afternoon,rainy
691,66,3,2022-03-10 07:02:15.013501350,25,female,Manchester,Product 66,Dairy,6.920846700231725,Brand C,Thursday,evening,sunny
504,66,3,2022-06-26 18:37:33.105310530,68,male,Newcastle,Product 66,Dairy,6.920846700231725,Brand C,Sunday,evening,rainy
569,66,2,2022-03-28 06:38:20.630063006,67,female,Edinburgh,Product 66,Dairy,6.920846700231725,Brand C,Monday,afternoon,cloudy
364,66,4,2022-03-21 01:38:56.273627362,79,male,Southampton,Product 66,Dairy,6.920846700231725,Brand C,Monday,morning,rainy
364,66,5,2022-10-03 19:03:19.819981996,79,male,Southampton,Product 66,Dairy,6.920846700231725,Brand C,Monday,evening,cloudy
188,66,5,2022-07-29 11:11:49.630963096,24,male,Belfast,Product 66,Dairy,6.920846700231725,Brand C,Friday,morning,rainy
878,66,2,2022-09-29 14:34:53.249324932,23,male,Belfast,Product 66,Dairy,6.920846700231725,Brand C,Thursday,morning,cloudy
388,66,4,2022-11-22 00:16:50.981098108,57,male,Sheffield,Product 66,Dairy,6.920846700231725,Brand C,Tuesday,evening,rainy
705,66,2,2022-05-17 06:12:42.556255624,21,male,Edinburgh,Product 66,Dairy,6.920846700231725,Brand C,Tuesday,afternoon,sunny
705,66,3,2022-09-25 03:59:29.756975696,21,male,Edinburgh,Product 66,Dairy,6.920846700231725,Brand C,Sunday,afternoon,rainy
21,66,5,2022-06-19 04:01:30.729072906,75,male,Bristol,Product 66,Dairy,6.920846700231725,Brand C,Sunday,morning,rainy
21,66,1,2022-11-15 02:16:48.820882088,75,male,Bristol,Product 66,Dairy,6.920846700231725,Brand C,Tuesday,evening,rainy
905,66,5,2022-09-07 08:45:30.513051304,80,female,Glasgow,Product 66,Dairy,6.920846700231725,Brand C,Wednesday,evening,sunny
309,66,1,2022-06-24 07:12:54.437443744,46,male,Nottingham,Product 66,Dairy,6.920846700231725,Brand C,Friday,morning,rainy
15,66,5,2022-12-25 19:56:11.017101708,57,female,Liverpool,Product 66,Dairy,6.920846700231725,Brand C,Sunday,morning,cloudy
508,4,1,2022-02-17 12:09:43.258325832,44,female,Newcastle,Product 4,Snacks,3.5597402308007187,Brand B,Thursday,evening,sunny
508,4,3,2022-07-27 17:15:36.453645364,44,female,Newcastle,Product 4,Snacks,3.5597402308007187,Brand B,Wednesday,afternoon,cloudy
430,4,3,2022-10-07 02:33:39.801980196,43,female,Newcastle,Product 4,Snacks,3.5597402308007187,Brand B,Friday,afternoon,rainy
745,4,3,2022-01-02 10:56:50.981098109,36,male,Bristol,Product 4,Snacks,3.5597402308007187,Brand B,Sunday,afternoon,sunny
745,4,4,2022-12-23 03:17:00.702070204,36,male,Bristol,Product 4,Snacks,3.5597402308007187,Brand B,Friday,morning,sunny
961,4,2,2022-07-07 03:37:36.345634562,77,male,Nottingham,Product 4,Snacks,3.5597402308007187,Brand B,Thursday,evening,rainy
33,4,3,2022-02-04 14:00:10.801080108,45,female,Sheffield,Product 4,Snacks,3.5597402308007187,Brand B,Friday,morning,rainy
772,4,1,2022-01-02 22:18:19.549954995,68,female,Leeds,Product 4,Snacks,3.5597402308007187,Brand B,Sunday,evening,sunny
271,4,1,2022-03-08 06:59:04.914491449,37,male,Manchester,Product 4,Snacks,3.5597402308007187,Brand B,Tuesday,morning,sunny
98,4,1,2022-02-10 09:47:34.725472547,53,male,Bristol,Product 4,Snacks,3.5597402308007187,Brand B,Thursday,evening,rainy
126,4,2,2022-01-03 11:24:38.667866786,62,female,Cardiff,Product 4,Snacks,3.5597402308007187,Brand B,Monday,morning,sunny
352,4,3,2022-02-06 04:26:42.880288028,50,female,Edinburgh,Product 4,Snacks,3.5597402308007187,Brand B,Sunday,evening,cloudy
946,4,1,2022-02-25 10:37:33.105310531,78,male,Newcastle,Product 4,Snacks,3.5597402308007187,Brand B,Friday,evening,rainy
715,4,2,2022-01-25 15:29:10.855085508,58,female,London,Product 4,Snacks,3.5597402308007187,Brand B,Tuesday,afternoon,sunny
393,4,4,2022-12-02 05:47:13.123312328,36,male,Birmingham,Product 4,Snacks,3.5597402308007187,Brand B,Friday,morning,rainy
393,4,4,2022-12-14 22:42:13.933393336,36,male,Birmingham,Product 4,Snacks,3.5597402308007187,Brand B,Wednesday,afternoon,sunny
128,4,4,2022-01-04 11:52:26.354635463,33,female,Birmingham,Product 4,Snacks,3.5597402308007187,Brand B,Tuesday,morning,rainy
128,4,1,2022-12-09 23:52:56.597659764,33,female,Birmingham,Product 4,Snacks,3.5597402308007187,Brand B,Friday,evening,cloudy
370,4,4,2022-06-26 06:23:39.261926192,48,female,Edinburgh,Product 4,Snacks,3.5597402308007187,Brand B,Sunday,evening,sunny
950,4,5,2022-02-08 01:52:37.155715571,59,female,Belfast,Product 4,Snacks,3.5597402308007187,Brand B,Tuesday,evening,sunny
955,4,4,2022-06-05 17:38:04.428442844,33,female,Southampton,Product 4,Snacks,3.5597402308007187,Brand B,Sunday,morning,rainy
552,4,5,2022-04-04 00:16:16.417641764,27,female,Belfast,Product 4,Snacks,3.5597402308007187,Brand B,Monday,afternoon,rainy
847,4,1,2022-01-27 02:26:01.836183618,63,female,Cardiff,Product 4,Snacks,3.5597402308007187,Brand B,Thursday,morning,rainy
847,4,5,2022-10-20 01:35:37.533753376,63,female,Cardiff,Product 4,Snacks,3.5597402308007187,Brand B,Thursday,afternoon,cloudy
984,4,3,2022-04-28 03:31:33.429342934,24,female,Manchester,Product 4,Snacks,3.5597402308007187,Brand B,Thursday,evening,rainy
712,4,3,2022-12-05 15:54:48.928892888,62,female,Birmingham,Product 4,Snacks,3.5597402308007187,Brand B,Monday,morning,cloudy
669,4,1,2022-01-06 18:02:33.375337533,30,male,Glasgow,Product 4,Snacks,3.5597402308007187,Brand B,Thursday,evening,cloudy
137,4,1,2022-05-02 06:15:09.450945094,32,female,Southampton,Product 4,Snacks,3.5597402308007187,Brand B,Monday,afternoon,rainy
511,4,5,2022-03-13 18:54:41.368136813,18,female,Edinburgh,Product 4,Snacks,3.5597402308007187,Brand B,Sunday,morning,sunny
88,4,5,2022-07-08 11:57:11.503150314,20,female,Manchester,Product 4,Snacks,3.5597402308007187,Brand B,Friday,evening,rainy
29,4,4,2022-07-15 01:13:00.918091808,37,male,Liverpool,Product 4,Snacks,3.5597402308007187,Brand B,Friday,morning,rainy
923,4,2,2022-07-19 07:26:18.037803780,36,male,Nottingham,Product 4,Snacks,3.5597402308007187,Brand B,Tuesday,evening,sunny
923,4,2,2022-09-03 13:53:41.962196220,36,male,Nottingham,Product 4,Snacks,3.5597402308007187,Brand B,Saturday,afternoon,rainy
863,4,2,2022-09-15 08:58:10.909090908,69,male,Southampton,Product 4,Snacks,3.5597402308007187,Brand B,Thursday,morning,rainy
116,4,4,2022-07-10 06:45:49.954995498,46,female,Belfast,Product 4,Snacks,3.5597402308007187,Brand B,Sunday,morning,sunny
711,4,1,2022-03-16 10:41:26.408640864,43,female,Leeds,Product 4,Snacks,3.5597402308007187,Brand B,Wednesday,evening,rainy
711,4,2,2022-06-19 12:45:43.474347434,43,female,Leeds,Product 4,Snacks,3.5597402308007187,Brand B,Sunday,afternoon,rainy
830,4,2,2022-10-08 10:53:14.959495948,60,male,Birmingham,Product 4,Snacks,3.5597402308007187,Brand B,Saturday,afternoon,rainy
656,4,3,2022-05-11 03:25:56.435643564,63,male,Glasgow,Product 4,Snacks,3.5597402308007187,Brand B,Wednesday,afternoon,sunny
107,4,3,2022-01-21 03:08:56.813681368,74,male,Southampton,Product 4,Snacks,3.5597402308007187,Brand B,Friday,evening,cloudy
107,4,2,2022-09-06 21:24:01.944194420,74,male,Southampton,Product 4,Snacks,3.5597402308007187,Brand B,Tuesday,afternoon,cloudy
802,4,4,2022-12-07 22:57:21.224122412,58,male,Glasgow,Product 4,Snacks,3.5597402308007187,Brand B,Wednesday,afternoon,sunny
650,4,4,2022-02-06 21:55:08.370837083,69,female,Glasgow,Product 4,Snacks,3.5597402308007187,Brand B,Sunday,afternoon,rainy
216,4,4,2022-01-15 05:36:42.340234023,20,male,Sheffield,Product 4,Snacks,3.5597402308007187,Brand B,Saturday,evening,sunny
687,4,1,2022-08-22 23:11:19.387938792,64,female,Birmingham,Product 4,Snacks,3.5597402308007187,Brand B,Monday,evening,sunny
463,4,3,2022-01-16 11:19:01.674167416,80,male,Birmingham,Product 4,Snacks,3.5597402308007187,Brand B,Sunday,evening,cloudy
463,4,4,2022-02-13 17:17:54.707470747,80,male,Birmingham,Product 4,Snacks,3.5597402308007187,Brand B,Sunday,evening,cloudy
492,4,5,2022-01-23 15:26:00.756075607,64,male,Edinburgh,Product 4,Snacks,3.5597402308007187,Brand B,Sunday,evening,sunny
706,4,1,2022-02-15 17:21:04.806480648,55,female,Edinburgh,Product 4,Snacks,3.5597402308007187,Brand B,Tuesday,afternoon,rainy
675,4,5,2022-09-29 08:27:56.327632764,67,female,Manchester,Product 4,Snacks,3.5597402308007187,Brand B,Thursday,morning,sunny
655,4,1,2022-05-13 20:57:32.025202520,45,male,Birmingham,Product 4,Snacks,3.5597402308007187,Brand B,Friday,afternoon,sunny
148,4,4,2022-01-27 17:17:11.503150315,19,female,Cardiff,Product 4,Snacks,3.5597402308007187,Brand B,Thursday,evening,sunny
958,4,5,2022-08-14 10:44:45.148514852,41,female,Glasgow,Product 4,Snacks,3.5597402308007187,Brand B,Sunday,morning,rainy
498,4,3,2022-05-21 18:32:56.597659766,76,female,Edinburgh,Product 4,Snacks,3.5597402308007187,Brand B,Saturday,morning,rainy
672,4,5,2022-08-05 18:48:29.810981096,79,female,Bristol,Product 4,Snacks,3.5597402308007187,Brand B,Friday,afternoon,rainy
25,4,1,2022-12-12 07:47:54.167416740,31,female,Manchester,Product 4,Snacks,3.5597402308007187,Brand B,Monday,evening,sunny
780,4,3,2022-03-27 00:03:36.021602160,27,female,Manchester,Product 4,Snacks,3.5597402308007187,Brand B,Sunday,morning,rainy
638,4,3,2022-10-06 03:50:42.664266424,24,male,Manchester,Product 4,Snacks,3.5597402308007187,Brand B,Thursday,evening,cloudy
142,4,2,2022-09-22 20:04:32.187218720,72,female,London,Product 4,Snacks,3.5597402308007187,Brand B,Thursday,evening,cloudy
767,4,4,2022-01-22 02:44:19.225922592,59,female,Newcastle,Product 4,Snacks,3.5597402308007187,Brand B,Saturday,afternoon,sunny
957,4,1,2022-03-22 23:57:15.823582358,19,male,Birmingham,Product 4,Snacks,3.5597402308007187,Brand B,Tuesday,morning,rainy
354,4,4,2022-05-05 22:29:42.178217822,66,female,Belfast,Product 4,Snacks,3.5597402308007187,Brand B,Thursday,afternoon,sunny
733,4,5,2022-02-10 08:02:44.176417641,57,male,Belfast,Product 4,Snacks,3.5597402308007187,Brand B,Thursday,morning,cloudy
455,4,2,2022-06-18 13:10:21.062106210,19,female,Manchester,Product 4,Snacks,3.5597402308007187,Brand B,Saturday,afternoon,rainy
494,4,4,2022-02-10 03:40:37.803780378,18,female,Bristol,Product 4,Snacks,3.5597402308007187,Brand B,Thursday,evening,sunny
667,4,4,2022-02-02 09:34:54.329432943,55,male,Edinburgh,Product 4,Snacks,3.5597402308007187,Brand B,Wednesday,evening,rainy
825,4,2,2022-12-17 10:06:52.601260124,66,female,London,Product 4,Snacks,3.5597402308007187,Brand B,Saturday,evening,sunny
190,4,1,2022-03-12 17:34:28.406840684,34,male,Birmingham,Product 4,Snacks,3.5597402308007187,Brand B,Saturday,morning,rainy
750,4,1,2022-04-28 22:44:49.468946894,18,female,Belfast,Product 4,Snacks,3.5597402308007187,Brand B,Thursday,afternoon,sunny
327,4,3,2022-02-09 19:48:50.333033303,40,male,Newcastle,Product 4,Snacks,3.5597402308007187,Brand B,Wednesday,evening,sunny
133,4,5,2022-03-31 18:30:46.984698469,55,male,Liverpool,Product 4,Snacks,3.5597402308007187,Brand B,Thursday,afternoon,rainy
908,4,4,2022-04-13 23:39:41.638163816,18,female,Newcastle,Product 4,Snacks,3.5597402308007187,Brand B,Wednesday,afternoon,rainy
464,4,3,2022-02-13 14:40:38.883888388,69,male,Liverpool,Product 4,Snacks,3.5597402308007187,Brand B,Sunday,evening,cloudy
69,4,5,2022-07-03 12:15:28.892889288,27,male,Edinburgh,Product 4,Snacks,3.5597402308007187,Brand B,Sunday,afternoon,rainy
366,4,3,2022-06-17 00:28:39.531953194,29,female,Belfast,Product 4,Snacks,3.5597402308007187,Brand B,Friday,evening,rainy
195,4,5,2022-04-07 05:09:20.576057605,27,male,Nottingham,Product 4,Snacks,3.5597402308007187,Brand B,Thursday,afternoon,sunny
4,4,3,2022-07-14 12:59:07.074707470,53,female,Bristol,Product 4,Snacks,3.5597402308007187,Brand B,Thursday,afternoon,sunny
734,4,1,2022-07-09 00:11:05.346534652,30,male,Liverpool,Product 4,Snacks,3.5597402308007187,Brand B,Saturday,afternoon,sunny
165,4,1,2022-03-05 23:56:32.619261926,61,male,Manchester,Product 4,Snacks,3.5597402308007187,Brand B,Saturday,afternoon,rainy
565,4,3,2022-06-15 03:02:45.256525652,64,female,Manchester,Product 4,Snacks,3.5597402308007187,Brand B,Wednesday,afternoon,sunny
308,4,2,2022-02-15 01:37:29.864986498,29,male,Belfast,Product 4,Snacks,3.5597402308007187,Brand B,Tuesday,evening,cloudy
399,4,5,2022-07-05 23:40:07.560756074,30,male,Sheffield,Product 4,Snacks,3.5597402308007187,Brand B,Tuesday,morning,rainy
315,4,4,2022-07-31 22:36:28.298829884,24,male,Edinburgh,Product 4,Snacks,3.5597402308007187,Brand B,Sunday,evening,cloudy
236,4,5,2022-09-29 11:57:37.425742572,75,female,Nottingham,Product 4,Snacks,3.5597402308007187,Brand B,Thursday,evening,sunny
963,4,4,2022-09-15 12:27:52.007200720,36,female,Southampton,Product 4,Snacks,3.5597402308007187,Brand B,Thursday,evening,sunny
742,4,4,2022-02-27 04:33:46.282628263,28,female,Birmingham,Product 4,Snacks,3.5597402308007187,Brand B,Sunday,morning,rainy
762,4,2,2022-03-30 13:40:52.925292529,55,male,Manchester,Product 4,Snacks,3.5597402308007187,Brand B,Wednesday,evening,cloudy
853,4,2,2022-08-16 09:03:04.698469848,65,male,Newcastle,Product 4,Snacks,3.5597402308007187,Brand B,Tuesday,afternoon,cloudy
822,4,4,2022-06-27 00:44:30.027002700,38,female,Manchester,Product 4,Snacks,3.5597402308007187,Brand B,Monday,afternoon,rainy
651,4,1,2022-03-20 03:48:24.410441044,56,female,London,Product 4,Snacks,3.5597402308007187,Brand B,Sunday,evening,rainy
446,4,1,2022-04-03 08:32:41.476147614,29,female,Edinburgh,Product 4,Snacks,3.5597402308007187,Brand B,Sunday,morning,cloudy
40,4,3,2022-04-19 15:04:59.189918992,75,female,Sheffield,Product 4,Snacks,3.5597402308007187,Brand B,Tuesday,evening,rainy
101,4,2,2022-08-01 14:20:03.240324032,42,female,Southampton,Product 4,Snacks,3.5597402308007187,Brand B,Monday,evening,sunny
402,4,2,2022-06-16 13:59:36.237623762,36,male,Cardiff,Product 4,Snacks,3.5597402308007187,Brand B,Thursday,evening,sunny
456,4,2,2022-03-21 16:30:05.940594059,19,male,Nottingham,Product 4,Snacks,3.5597402308007187,Brand B,Monday,morning,sunny
283,4,2,2022-08-16 12:32:45.796579656,73,male,Edinburgh,Product 4,Snacks,3.5597402308007187,Brand B,Tuesday,morning,cloudy
831,4,5,2022-10-04 03:47:32.565256524,36,female,Leeds,Product 4,Snacks,3.5597402308007187,Brand B,Tuesday,morning,sunny
888,4,4,2022-03-29 19:20:02.160216021,74,female,Sheffield,Product 4,Snacks,3.5597402308007187,Brand B,Tuesday,evening,cloudy
622,4,5,2022-07-10 07:38:15.229522952,70,female,Cardiff,Product 4,Snacks,3.5597402308007187,Brand B,Sunday,evening,cloudy
415,4,5,2022-07-01 05:12:56.597659766,39,female,Liverpool,Product 4,Snacks,3.5597402308007187,Brand B,Friday,evening,sunny
705,4,4,2022-04-03 03:18:09.828982898,21,male,Edinburgh,Product 4,Snacks,3.5597402308007187,Brand B,Sunday,afternoon,sunny
213,4,1,2022-06-21 14:33:44.122412240,22,male,Newcastle,Product 4,Snacks,3.5597402308007187,Brand B,Tuesday,evening,rainy
447,4,3,2022-09-30 17:39:56.759675968,21,female,Cardiff,Product 4,Snacks,3.5597402308007187,Brand B,Friday,evening,rainy
365,4,4,2022-11-09 03:52:09.072907288,60,female,Glasgow,Product 4,Snacks,3.5597402308007187,Brand B,Wednesday,afternoon,rainy
561,4,5,2022-05-27 20:27:17.443744374,53,female,Sheffield,Product 4,Snacks,3.5597402308007187,Brand B,Friday,afternoon,sunny
81,4,3,2022-12-30 22:15:09.450945092,20,male,Newcastle,Product 4,Snacks,3.5597402308007187,Brand B,Friday,evening,sunny
557,4,2,2022-08-14 02:00:32.403240324,57,female,Newcastle,Product 4,Snacks,3.5597402308007187,Brand B,Sunday,evening,rainy
24,4,4,2022-10-16 06:43:48.982898288,44,male,Cardiff,Product 4,Snacks,3.5597402308007187,Brand B,Sunday,evening,rainy
121,4,5,2022-09-25 10:06:26.678667864,18,female,Liverpool,Product 4,Snacks,3.5597402308007187,Brand B,Sunday,evening,cloudy
249,4,1,2022-10-08 03:01:27.488748872,60,female,Birmingham,Product 4,Snacks,3.5597402308007187,Brand B,Saturday,afternoon,cloudy
508,1,3,2022-04-14 12:46:00.756075607,44,female,Newcastle,Product 1,Bakery,6.113470271258214,Brand B,Thursday,morning,cloudy
714,1,1,2022-01-01 09:36:38.019801980,24,male,Cardiff,Product 1,Bakery,6.113470271258214,Brand B,Saturday,morning,sunny
599,1,2,2022-01-29 07:43:43.582358235,37,male,Manchester,Product 1,Bakery,6.113470271258214,Brand B,Saturday,evening,rainy
770,1,3,2022-11-27 03:28:14.689468944,73,male,London,Product 1,Bakery,6.113470271258214,Brand B,Sunday,afternoon,rainy
649,1,5,2022-11-19 19:51:34.509450944,48,male,Glasgow,Product 1,Bakery,6.113470271258214,Brand B,Saturday,evening,sunny
805,1,5,2022-09-15 23:49:20.576057604,44,male,Edinburgh,Product 1,Bakery,6.113470271258214,Brand B,Thursday,morning,cloudy
539,1,5,2022-01-03 04:25:16.471647164,78,male,Sheffield,Product 1,Bakery,6.113470271258214,Brand B,Monday,evening,sunny
126,1,2,2022-12-01 07:56:41.260126012,62,female,Cardiff,Product 1,Bakery,6.113470271258214,Brand B,Thursday,morning,rainy
235,1,1,2022-11-29 07:01:05.886588656,37,female,Sheffield,Product 1,Bakery,6.113470271258214,Brand B,Tuesday,morning,sunny
641,1,2,2022-06-08 22:31:08.586858686,79,female,Manchester,Product 1,Bakery,6.113470271258214,Brand B,Wednesday,afternoon,sunny
793,1,3,2022-04-18 10:15:05.130513050,58,male,Southampton,Product 1,Bakery,6.113470271258214,Brand B,Monday,morning,cloudy
660,1,1,2022-12-28 19:34:43.528352832,20,male,Cardiff,Product 1,Bakery,6.113470271258214,Brand B,Wednesday,evening,sunny
362,1,2,2022-12-21 08:28:22.250225020,43,male,Nottingham,Product 1,Bakery,6.113470271258214,Brand B,Wednesday,afternoon,cloudy
579,1,3,2022-10-11 18:23:34.941494148,72,female,Bristol,Product 1,Bakery,6.113470271258214,Brand B,Tuesday,evening,cloudy
580,1,2,2022-10-25 14:23:39.261926192,48,female,Liverpool,Product 1,Bakery,6.113470271258214,Brand B,Tuesday,morning,sunny
166,1,4,2022-07-31 03:23:12.259225920,41,male,Southampton,Product 1,Bakery,6.113470271258214,Brand B,Sunday,afternoon,cloudy
475,1,4,2022-05-04 08:55:35.373537354,68,female,Edinburgh,Product 1,Bakery,6.113470271258214,Brand B,Wednesday,evening,cloudy
237,1,5,2022-10-24 13:03:26.300630060,27,female,Newcastle,Product 1,Bakery,6.113470271258214,Brand B,Monday,afternoon,cloudy
936,1,3,2022-03-06 16:32:32.835283528,64,male,Nottingham,Product 1,Bakery,6.113470271258214,Brand B,Sunday,morning,sunny
376,1,5,2022-03-12 21:56:34.779477947,42,female,London,Product 1,Bakery,6.113470271258214,Brand B,Saturday,evening,rainy
78,1,4,2022-01-10 03:17:43.906390639,76,male,Newcastle,Product 1,Bakery,6.113470271258214,Brand B,Monday,afternoon,cloudy
445,1,1,2022-08-10 11:30:50.225022500,55,female,Southampton,Product 1,Bakery,6.113470271258214,Brand B,Wednesday,morning,cloudy
433,1,3,2022-12-25 03:20:10.801080108,78,female,Birmingham,Product 1,Bakery,6.113470271258214,Brand B,Sunday,morning,sunny
851,1,1,2022-11-12 16:37:00.702070204,63,male,Bristol,Product 1,Bakery,6.113470271258214,Brand B,Saturday,afternoon,rainy
656,1,1,2022-01-13 03:48:41.692169216,63,male,Glasgow,Product 1,Bakery,6.113470271258214,Brand B,Thursday,afternoon,cloudy
656,1,5,2022-06-14 03:27:22.844284428,63,male,Glasgow,Product 1,Bakery,6.113470271258214,Brand B,Tuesday,afternoon,sunny
461,1,2,2022-07-31 16:29:31.377137712,62,male,Glasgow,Product 1,Bakery,6.113470271258214,Brand B,Sunday,evening,sunny
911,1,2,2022-08-11 21:35:15.931593160,26,female,Belfast,Product 1,Bakery,6.113470271258214,Brand B,Thursday,morning,sunny
842,1,2,2022-07-22 13:11:47.470747074,79,female,Nottingham,Product 1,Bakery,6.113470271258214,Brand B,Friday,evening,rainy
252,1,5,2022-02-14 16:53:17.119711971,46,male,Edinburgh,Product 1,Bakery,6.113470271258214,Brand B,Monday,afternoon,sunny
608,1,3,2022-03-22 12:35:47.254725472,59,male,Manchester,Product 1,Bakery,6.113470271258214,Brand B,Tuesday,morning,rainy
607,1,5,2022-08-24 19:44:48.388838884,68,female,Liverpool,Product 1,Bakery,6.113470271258214,Brand B,Wednesday,morning,rainy
650,1,1,2022-07-30 23:53:31.161116112,69,female,Glasgow,Product 1,Bakery,6.113470271258214,Brand B,Saturday,morning,cloudy
612,1,4,2022-05-01 12:46:43.960396040,78,female,Manchester,Product 1,Bakery,6.113470271258214,Brand B,Sunday,morning,sunny
824,1,5,2022-03-24 23:08:00.648064806,60,female,Birmingham,Product 1,Bakery,6.113470271258214,Brand B,Thursday,morning,cloudy
417,1,4,2022-01-20 16:39:53.519351935,74,female,Bristol,Product 1,Bakery,6.113470271258214,Brand B,Thursday,afternoon,sunny
663,1,5,2022-03-09 19:40:46.444644464,35,female,Liverpool,Product 1,Bakery,6.113470271258214,Brand B,Wednesday,afternoon,sunny
544,1,2,2022-01-15 22:12:42.556255625,42,female,Edinburgh,Product 1,Bakery,6.113470271258214,Brand B,Saturday,evening,cloudy
544,1,5,2022-04-05 05:06:10.477047704,42,female,Edinburgh,Product 1,Bakery,6.113470271258214,Brand B,Tuesday,morning,sunny
942,1,1,2022-02-21 22:45:06.750675067,52,male,Leeds,Product 1,Bakery,6.113470271258214,Brand B,Monday,morning,rainy
13,1,4,2022-04-28 10:30:55.625562556,47,female,Cardiff,Product 1,Bakery,6.113470271258214,Brand B,Thursday,evening,rainy
757,1,1,2022-10-26 16:36:17.497749772,50,female,Glasgow,Product 1,Bakery,6.113470271258214,Brand B,Wednesday,evening,sunny
328,1,4,2022-12-15 17:55:29.972997300,50,female,Manchester,Product 1,Bakery,6.113470271258214,Brand B,Thursday,morning,sunny
706,1,5,2022-11-29 19:14:59.729972996,55,female,Edinburgh,Product 1,Bakery,6.113470271258214,Brand B,Tuesday,morning,cloudy
205,1,2,2022-01-17 17:53:46.282628262,71,male,Liverpool,Product 1,Bakery,6.113470271258214,Brand B,Monday,evening,sunny
727,1,2,2022-07-06 17:08:33.051305130,47,male,Newcastle,Product 1,Bakery,6.113470271258214,Brand B,Wednesday,morning,cloudy
452,1,3,2022-10-12 04:00:12.961296128,39,male,London,Product 1,Bakery,6.113470271258214,Brand B,Wednesday,evening,sunny
655,1,2,2022-08-22 10:57:25.544554456,45,male,Birmingham,Product 1,Bakery,6.113470271258214,Brand B,Monday,morning,cloudy
655,1,4,2022-09-27 08:24:46.228622860,45,male,Birmingham,Product 1,Bakery,6.113470271258214,Brand B,Tuesday,evening,cloudy
940,1,3,2022-04-16 23:18:14.149414942,65,male,Leeds,Product 1,Bakery,6.113470271258214,Brand B,Saturday,evening,sunny
781,1,4,2022-06-08 03:17:52.547254724,73,male,Cardiff,Product 1,Bakery,6.113470271258214,Brand B,Wednesday,evening,rainy
725,1,3,2022-02-28 11:08:30.891089109,29,female,Belfast,Product 1,Bakery,6.113470271258214,Brand B,Monday,afternoon,cloudy
876,1,2,2022-10-21 13:24:53.789378936,73,male,Edinburgh,Product 1,Bakery,6.113470271258214,Brand B,Friday,morning,rainy
869,1,1,2022-07-17 11:45:14.311431142,55,male,Cardiff,Product 1,Bakery,6.113470271258214,Brand B,Sunday,morning,rainy
437,1,2,2022-01-21 11:53:09.558955895,58,male,Nottingham,Product 1,Bakery,6.113470271258214,Brand B,Friday,morning,sunny
780,1,4,2022-06-01 18:24:09.504950494,27,female,Manchester,Product 1,Bakery,6.113470271258214,Brand B,Wednesday,morning,sunny
759,1,1,2022-12-08 16:25:46.714671464,27,female,Edinburgh,Product 1,Bakery,6.113470271258214,Brand B,Thursday,morning,rainy
103,1,2,2022-01-24 04:32:19.873987398,20,male,Cardiff,Product 1,Bakery,6.113470271258214,Brand B,Monday,afternoon,cloudy
253,1,5,2022-07-17 00:23:45.742574256,49,female,Edinburgh,Product 1,Bakery,6.113470271258214,Brand B,Sunday,morning,sunny
349,1,3,2022-01-27 04:10:52.385238523,43,female,Birmingham,Product 1,Bakery,6.113470271258214,Brand B,Thursday,evening,cloudy
999,1,5,2022-06-23 11:59:38.397839784,53,male,Belfast,Product 1,Bakery,6.113470271258214,Brand B,Thursday,morning,sunny
509,1,5,2022-10-09 12:13:27.920792076,26,female,Leeds,Product 1,Bakery,6.113470271258214,Brand B,Sunday,evening,rainy
397,1,1,2022-11-11 21:23:44.662466244,32,male,Sheffield,Product 1,Bakery,6.113470271258214,Brand B,Friday,evening,rainy
995,1,2,2022-10-20 19:56:28.298829880,66,female,London,Product 1,Bakery,6.113470271258214,Brand B,Thursday,morning,sunny
